img_id,img_hash,base_name,img_path,mask_path,raw_img,raw_mask,height,width,split
db3bcc86e7c046c7a265e0e1284d1668.png,6150068005629611724,case099,images/db3bcc86e7c046c7a265e0e1284d1668.png,masks/db3bcc86e7c046c7a265e0e1284d1668.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case099.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case099_tumor.png,512,512,train
1a7dc73223064f7cab50e1395ba6326e.png,3867619650235127320,case029,images/1a7dc73223064f7cab50e1395ba6326e.png,masks/1a7dc73223064f7cab50e1395ba6326e.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case029.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case029_tumor.png,512,512,test
6002959240c445328a6e9ccdc91822d2.png,8154798388163438889,case015,images/6002959240c445328a6e9ccdc91822d2.png,masks/6002959240c445328a6e9ccdc91822d2.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case015.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case015_tumor.png,512,512,train
32e8746f83a34a75861f14cad61e1bbd.png,7883034681229592134,case001,images/32e8746f83a34a75861f14cad61e1bbd.png,masks/32e8746f83a34a75861f14cad61e1bbd.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case001.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case001_tumor.png,512,512,val
4449f82e675a48d1a5a8d45eec14b657.png,7051874711020293325,case178,images/4449f82e675a48d1a5a8d45eec14b657.png,masks/4449f82e675a48d1a5a8d45eec14b657.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case178.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case178_tumor.png,512,512,train
c9e376de1f1e48989db61f8112a5b700.png,5320204899557153048,case208,images/c9e376de1f1e48989db61f8112a5b700.png,masks/c9e376de1f1e48989db61f8112a5b700.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case208.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case208_tumor.png,512,512,train
d6c5cc235ff74a3b907f68271e2fc5c9.png,6765616988645461646,case149,images/d6c5cc235ff74a3b907f68271e2fc5c9.png,masks/d6c5cc235ff74a3b907f68271e2fc5c9.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case149.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case149_tumor.png,512,512,train
d69416f7a8934c878a28aaf3bf5c1ad3.png,14580097215598138968,case044,images/d69416f7a8934c878a28aaf3bf5c1ad3.png,masks/d69416f7a8934c878a28aaf3bf5c1ad3.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case044.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case044_tumor.png,512,512,train
6b04aa497e2d41d7a26fac6c26415770.png,6146669777168944352,case102,images/6b04aa497e2d41d7a26fac6c26415770.png,masks/6b04aa497e2d41d7a26fac6c26415770.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case102.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case102_tumor.png,512,512,train
7b56a40b7c0f4b1289c5411d2f7da493.png,5821701686495139282,case190,images/7b56a40b7c0f4b1289c5411d2f7da493.png,masks/7b56a40b7c0f4b1289c5411d2f7da493.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case190.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case190_tumor.png,512,512,train
d093b5e77bc944e59f9cc5a288909145.png,16781721372255251192,case253,images/d093b5e77bc944e59f9cc5a288909145.png,masks/d093b5e77bc944e59f9cc5a288909145.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case253.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case253_tumor.png,512,512,test
4148640b62814afe990d768653982549.png,17646463267793721592,case174,images/4148640b62814afe990d768653982549.png,masks/4148640b62814afe990d768653982549.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case174.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case174_tumor.png,512,512,val
469a939b7e1345e39a76df8c5c7223e6.png,6148914692831848039,case160,images/469a939b7e1345e39a76df8c5c7223e6.png,masks/469a939b7e1345e39a76df8c5c7223e6.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case160.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case160_tumor.png,512,512,train
82f956efe3f8493a985747732b450dd2.png,5569384199532397511,case065,images/82f956efe3f8493a985747732b450dd2.png,masks/82f956efe3f8493a985747732b450dd2.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case065.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case065_tumor.png,512,512,train
7ad58740c9874af087a34d1d87622fa1.png,2776656736472805569,case148,images/7ad58740c9874af087a34d1d87622fa1.png,masks/7ad58740c9874af087a34d1d87622fa1.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case148.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case148_tumor.png,512,512,train
0e91a037fb2742f1ae2f311df29cd230.png,12200919145036524210,case123,images/0e91a037fb2742f1ae2f311df29cd230.png,masks/0e91a037fb2742f1ae2f311df29cd230.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case123.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case123_tumor.png,512,512,train
4ae93686e264403d872d4c5a6db5fcc5.png,6003657683919086551,case028,images/4ae93686e264403d872d4c5a6db5fcc5.png,masks/4ae93686e264403d872d4c5a6db5fcc5.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case028.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case028_tumor.png,512,512,train
c45ae6e9196d451db0ba20548144a040.png,13289080491045823821,case137,images/c45ae6e9196d451db0ba20548144a040.png,masks/c45ae6e9196d451db0ba20548144a040.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case137.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case137_tumor.png,512,512,train
5c1cbb6bb9624dc188d2fa2eeb7c038a.png,6001423937937295175,case071,images/5c1cbb6bb9624dc188d2fa2eeb7c038a.png,masks/5c1cbb6bb9624dc188d2fa2eeb7c038a.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case071.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case071_tumor.png,512,512,train
8a02fc699a8943a7b8cebe0c7528e895.png,14540672177718973531,case247,images/8a02fc699a8943a7b8cebe0c7528e895.png,masks/8a02fc699a8943a7b8cebe0c7528e895.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case247.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case247_tumor.png,512,512,train
daa826cda3ca432b80a40e8eb621d390.png,5423916642060104144,case202,images/daa826cda3ca432b80a40e8eb621d390.png,masks/daa826cda3ca432b80a40e8eb621d390.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case202.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case202_tumor.png,512,512,train
2b86ee081327483bb4c1b3460f2c4c03.png,16784014935627196640,case216,images/2b86ee081327483bb4c1b3460f2c4c03.png,masks/2b86ee081327483bb4c1b3460f2c4c03.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case216.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case216_tumor.png,512,512,train
ff11ce712b00426f84385e459d9f129b.png,3269915236288556212,case184,images/ff11ce712b00426f84385e459d9f129b.png,masks/ff11ce712b00426f84385e459d9f129b.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case184.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case184_tumor.png,512,512,train
a84e57f6c7064deeb6c8579b2a5cb4b8.png,15800049838066007197,case147,images/a84e57f6c7064deeb6c8579b2a5cb4b8.png,masks/a84e57f6c7064deeb6c8579b2a5cb4b8.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case147.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case147_tumor.png,512,512,train
00e9ddd1da7e4734af2f32da732a6ae9.png,10743738735756532830,case237,images/00e9ddd1da7e4734af2f32da732a6ae9.png,masks/00e9ddd1da7e4734af2f32da732a6ae9.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case237.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case237_tumor.png,512,512,train
f7f04ab15dfb4b65ad9af9c0dbaa0342.png,6761395450721217614,case098,images/f7f04ab15dfb4b65ad9af9c0dbaa0342.png,masks/f7f04ab15dfb4b65ad9af9c0dbaa0342.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case098.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case098_tumor.png,512,512,train
f45047dce2604b449e35620fccd97325.png,8597592364414146068,case073,images/f45047dce2604b449e35620fccd97325.png,masks/f45047dce2604b449e35620fccd97325.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case073.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case073_tumor.png,512,512,train
0c8f10e6b713410e9f00dcf9183831b9.png,5784139627482470512,case067,images/0c8f10e6b713410e9f00dcf9183831b9.png,masks/0c8f10e6b713410e9f00dcf9183831b9.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case067.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case067_tumor.png,512,512,train
b8d4b07e63b14ae695c03662a1c9399a.png,16454998046854149875,case107,images/b8d4b07e63b14ae695c03662a1c9399a.png,masks/b8d4b07e63b14ae695c03662a1c9399a.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case107.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case107_tumor.png,512,512,train
f555079af2904bab95aff812797dd910.png,16494619094430303968,case129,images/f555079af2904bab95aff812797dd910.png,masks/f555079af2904bab95aff812797dd910.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case129.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case129_tumor.png,512,512,train
ee3a3edd97314152b1e9834a5383fb75.png,4102364259572188493,case113,images/ee3a3edd97314152b1e9834a5383fb75.png,masks/ee3a3edd97314152b1e9834a5383fb75.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case113.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case113_tumor.png,512,512,test
d1e5b1a5a73e4fb0be2d614d2df71358.png,10614080452910483204,case223,images/d1e5b1a5a73e4fb0be2d614d2df71358.png,masks/d1e5b1a5a73e4fb0be2d614d2df71358.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case223.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case223_tumor.png,512,512,train
d2f9fae743c6428cbeb07c7739f989cd.png,7147964694801986740,case153,images/d2f9fae743c6428cbeb07c7739f989cd.png,masks/d2f9fae743c6428cbeb07c7739f989cd.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case153.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case153_tumor.png,512,512,test
9323552f0f43414a89e1198f9ba3a695.png,5931925077456350404,case108,images/9323552f0f43414a89e1198f9ba3a695.png,masks/9323552f0f43414a89e1198f9ba3a695.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case108.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case108_tumor.png,512,512,train
323611f10bba4c0493326a8db25a51a7.png,11985938627915451018,case087,images/323611f10bba4c0493326a8db25a51a7.png,masks/323611f10bba4c0493326a8db25a51a7.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case087.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case087_tumor.png,512,512,train
047d72ea81ac410abc1a31a553b992ac.png,16496954423840525032,case112,images/047d72ea81ac410abc1a31a553b992ac.png,masks/047d72ea81ac410abc1a31a553b992ac.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case112.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case112_tumor.png,512,512,train
8ec4bfd651fb4a8ba7b5553f29b3b0f6.png,16779528876808747256,case106,images/8ec4bfd651fb4a8ba7b5553f29b3b0f6.png,masks/8ec4bfd651fb4a8ba7b5553f29b3b0f6.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case106.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case106_tumor.png,512,512,train
dbaef970b63e42818036549393912cc4.png,7072279355967720652,case034,images/dbaef970b63e42818036549393912cc4.png,masks/dbaef970b63e42818036549393912cc4.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case034.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case034_tumor.png,512,512,train
d115158ce555459aab4ebcd5503145a5.png,10857275232885705932,case066,images/d115158ce555459aab4ebcd5503145a5.png,masks/d115158ce555459aab4ebcd5503145a5.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case066.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case066_tumor.png,512,512,train
49a257a59fbc499e9cf366f9c12790c2.png,5932742357768837400,case020,images/49a257a59fbc499e9cf366f9c12790c2.png,masks/49a257a59fbc499e9cf366f9c12790c2.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case020.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case020_tumor.png,512,512,train
1e3286667de84d0ea9f997e8f48afbb8.png,3815004719556088982,case072,images/1e3286667de84d0ea9f997e8f48afbb8.png,masks/1e3286667de84d0ea9f997e8f48afbb8.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case072.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case072_tumor.png,512,512,train
572fd360fb6b4463973e7031d29a3caa.png,8885999290361207128,case093,images/572fd360fb6b4463973e7031d29a3caa.png,masks/572fd360fb6b4463973e7031d29a3caa.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case093.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case093_tumor.png,512,512,train
c0f9317aebe4416f864a8af9f38b4d58.png,14596811098946876786,case183,images/c0f9317aebe4416f864a8af9f38b4d58.png,masks/c0f9317aebe4416f864a8af9f38b4d58.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case183.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case183_tumor.png,512,512,train
84a6cdc79e7948c4a1ef46f0e7978afc.png,6011226406374899033,case064,images/84a6cdc79e7948c4a1ef46f0e7978afc.png,masks/84a6cdc79e7948c4a1ef46f0e7978afc.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case064.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case064_tumor.png,512,512,train
38db4e938ac04d3aa91e789044bd6ca5.png,5356303726604621716,case130,images/38db4e938ac04d3aa91e789044bd6ca5.png,masks/38db4e938ac04d3aa91e789044bd6ca5.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case130.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case130_tumor.png,512,512,test
cfecf719a61c4f64bb26e265aff58f3e.png,6506481339939441740,case070,images/cfecf719a61c4f64bb26e265aff58f3e.png,masks/cfecf719a61c4f64bb26e265aff58f3e.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case070.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case070_tumor.png,512,512,train
906b20d4c36d4cc1852b0b24920d442c.png,10657148582474808314,case058,images/906b20d4c36d4cc1852b0b24920d442c.png,masks/906b20d4c36d4cc1852b0b24920d442c.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case058.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case058_tumor.png,512,512,test
53937dc4beef488da16595dba24ba88c.png,6077156302272098424,case076,images/53937dc4beef488da16595dba24ba88c.png,masks/53937dc4beef488da16595dba24ba88c.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case076.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case076_tumor.png,512,512,train
e94c4be7334c44088018be793f0e06f2.png,5878802436869220135,case240,images/e94c4be7334c44088018be793f0e06f2.png,masks/e94c4be7334c44088018be793f0e06f2.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case240.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case240_tumor.png,512,512,train
6a7d1bab8e1a477382cbdb706f42d297.png,7739799256603258478,case254,images/6a7d1bab8e1a477382cbdb706f42d297.png,masks/6a7d1bab8e1a477382cbdb706f42d297.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case254.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case254_tumor.png,512,512,train
570d2a00e08643c0833f3106b8df8a4a.png,11589077718687601904,case062,images/570d2a00e08643c0833f3106b8df8a4a.png,masks/570d2a00e08643c0833f3106b8df8a4a.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case062.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case062_tumor.png,512,512,train
fc7dc2d6e833461d9523cc812257b964.png,15171871188836272460,case124,images/fc7dc2d6e833461d9523cc812257b964.png,masks/fc7dc2d6e833461d9523cc812257b964.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case124.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case124_tumor.png,512,512,train
1da980f9af8341a7b6dc0b2c0aee8a2f.png,16975663132891262381,case138,images/1da980f9af8341a7b6dc0b2c0aee8a2f.png,masks/1da980f9af8341a7b6dc0b2c0aee8a2f.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case138.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case138_tumor.png,512,512,train
d421340c9b4548e68f0f74dbc175d266.png,7286046734535685348,case197,images/d421340c9b4548e68f0f74dbc175d266.png,masks/d421340c9b4548e68f0f74dbc175d266.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case197.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case197_tumor.png,512,512,train
101848546324457e85f079e2de1dd772.png,9833765059540767382,case018,images/101848546324457e85f079e2de1dd772.png,masks/101848546324457e85f079e2de1dd772.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case018.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case018_tumor.png,512,512,train
3f96f273c436469f8f3c34dd696b1892.png,5351783041412520563,case043,images/3f96f273c436469f8f3c34dd696b1892.png,masks/3f96f273c436469f8f3c34dd696b1892.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case043.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case043_tumor.png,512,512,train
269e9a2abd6e4cbf86c241f081d4dad8.png,17941433382858397944,case105,images/269e9a2abd6e4cbf86c241f081d4dad8.png,masks/269e9a2abd6e4cbf86c241f081d4dad8.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case105.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case105_tumor.png,512,512,val
a03ca04e879b472dab9b8ac599a7038b.png,14229914443229282773,case139,images/a03ca04e879b472dab9b8ac599a7038b.png,masks/a03ca04e879b472dab9b8ac599a7038b.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case139.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case139_tumor.png,512,512,test
47c2e47e118f4640ad08d5495d23e6d5.png,12852127429339715993,case111,images/47c2e47e118f4640ad08d5495d23e6d5.png,masks/47c2e47e118f4640ad08d5495d23e6d5.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case111.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case111_tumor.png,512,512,train
aa5e9ae0d51846049690fd1de0296414.png,6229561704301878090,case059,images/aa5e9ae0d51846049690fd1de0296414.png,masks/aa5e9ae0d51846049690fd1de0296414.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case059.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case059_tumor.png,512,512,test
5b464d50e4084d9087981cc27abdcf4e.png,5880939871934111792,case057,images/5b464d50e4084d9087981cc27abdcf4e.png,masks/5b464d50e4084d9087981cc27abdcf4e.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case057.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case057_tumor.png,512,512,train
1622e702f9d4406da47f11dbc6b88dae.png,1609522729758189418,case032,images/1622e702f9d4406da47f11dbc6b88dae.png,masks/1622e702f9d4406da47f11dbc6b88dae.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case032.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case032_tumor.png,512,512,train
82dbef4d82f14f808b550858d9beffa9.png,1611128438340348608,case081,images/82dbef4d82f14f808b550858d9beffa9.png,masks/82dbef4d82f14f808b550858d9beffa9.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case081.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case081_tumor.png,512,512,train
99f47c6092ef4d419820b54282ab76df.png,15660500849897069917,case048,images/99f47c6092ef4d419820b54282ab76df.png,masks/99f47c6092ef4d419820b54282ab76df.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case048.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case048_tumor.png,512,512,train
977329ca46384f3d8ab4239f5388b38c.png,3183667545455239625,case075,images/977329ca46384f3d8ab4239f5388b38c.png,masks/977329ca46384f3d8ab4239f5388b38c.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case075.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case075_tumor.png,512,512,train
5f706880ec89447696dd53ae2d405cd8.png,17647615366867342032,case095,images/5f706880ec89447696dd53ae2d405cd8.png,masks/5f706880ec89447696dd53ae2d405cd8.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case095.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case095_tumor.png,512,512,train
cb675e35453149b2802b49f9fb9d2edc.png,10756059818986819087,case115,images/cb675e35453149b2802b49f9fb9d2edc.png,masks/cb675e35453149b2802b49f9fb9d2edc.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case115.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case115_tumor.png,512,512,train
d5045e5d5df341018fbea4ebc8316831.png,16785174035962841840,case101,images/d5045e5d5df341018fbea4ebc8316831.png,masks/d5045e5d5df341018fbea4ebc8316831.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case101.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case101_tumor.png,512,512,train
016fafb5ae0c404a85cda0c3cbd276a7.png,6217868454548428613,case026,images/016fafb5ae0c404a85cda0c3cbd276a7.png,masks/016fafb5ae0c404a85cda0c3cbd276a7.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case026.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case026_tumor.png,512,512,train
b10f2cf3f9914ff8995e8635f42c9b33.png,17361632375167699176,case100,images/b10f2cf3f9914ff8995e8635f42c9b33.png,masks/b10f2cf3f9914ff8995e8635f42c9b33.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case100.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case100_tumor.png,512,512,val
792c65d372994674a2e5a464ff98ac43.png,5933133697497329764,case231,images/792c65d372994674a2e5a464ff98ac43.png,masks/792c65d372994674a2e5a464ff98ac43.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case231.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case231_tumor.png,512,512,train
972213451975453b85830ba33d3ff1be.png,4961878728525961851,case114,images/972213451975453b85830ba33d3ff1be.png,masks/972213451975453b85830ba33d3ff1be.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case114.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case114_tumor.png,512,512,train
70e17902c7c74594bfac3782f1817d41.png,13070931862293448583,case141,images/70e17902c7c74594bfac3782f1817d41.png,masks/70e17902c7c74594bfac3782f1817d41.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case141.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case141_tumor.png,512,512,train
651fe58e1f2140cb8ec5604d298187db.png,5347381937223534877,case074,images/651fe58e1f2140cb8ec5604d298187db.png,masks/651fe58e1f2140cb8ec5604d298187db.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case074.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case074_tumor.png,512,512,train
fb9cf7ae39ad4175a2d253c4e2c8e766.png,7082557380758424941,case060,images/fb9cf7ae39ad4175a2d253c4e2c8e766.png,masks/fb9cf7ae39ad4175a2d253c4e2c8e766.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case060.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case060_tumor.png,512,512,train
9f5e6955c48c43ec97c25c5a2fc2d36e.png,7215514657212547778,case155,images/9f5e6955c48c43ec97c25c5a2fc2d36e.png,masks/9f5e6955c48c43ec97c25c5a2fc2d36e.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case155.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case155_tumor.png,512,512,train
ab5957207484443fa5b41db802ad1ab1.png,16786266890156946672,case225,images/ab5957207484443fa5b41db802ad1ab1.png,masks/ab5957207484443fa5b41db802ad1ab1.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case225.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case225_tumor.png,512,512,train
f86a77cde80a4fcc8d7dc9ce046a38ab.png,7240315604279134350,case069,images/f86a77cde80a4fcc8d7dc9ce046a38ab.png,masks/f86a77cde80a4fcc8d7dc9ce046a38ab.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case069.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case069_tumor.png,512,512,train
5567c2a5511840f792a7c97365c48ca1.png,5428360017244210846,case179,images/5567c2a5511840f792a7c97365c48ca1.png,masks/5567c2a5511840f792a7c97365c48ca1.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case179.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case179_tumor.png,512,512,train
ecd54321f5ac41ecab0c6002078e2f40.png,7554317931448325204,case248,images/ecd54321f5ac41ecab0c6002078e2f40.png,masks/ecd54321f5ac41ecab0c6002078e2f40.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case248.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case248_tumor.png,512,512,train
368da58086b24d66a13428d46b86f3fa.png,15909752722900437192,case089,images/368da58086b24d66a13428d46b86f3fa.png,masks/368da58086b24d66a13428d46b86f3fa.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case089.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case089_tumor.png,512,512,test
40723d10f3594e60bb3d2b896cf14440.png,16780645980689964796,case103,images/40723d10f3594e60bb3d2b896cf14440.png,masks/40723d10f3594e60bb3d2b896cf14440.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case103.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case103_tumor.png,512,512,train
03775076b36f4ce2b9af77950798ecda.png,6508314120200360883,case051,images/03775076b36f4ce2b9af77950798ecda.png,masks/03775076b36f4ce2b9af77950798ecda.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case051.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case051_tumor.png,512,512,test
34a17b23b6e4411b90a713c9d71578ed.png,5572589310102070757,case117,images/34a17b23b6e4411b90a713c9d71578ed.png,masks/34a17b23b6e4411b90a713c9d71578ed.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case117.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case117_tumor.png,512,512,train
47a22161d6744799919117383afa878d.png,10901918607315719447,case246,images/47a22161d6744799919117383afa878d.png,masks/47a22161d6744799919117383afa878d.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case246.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case246_tumor.png,512,512,train
715da7a1babf4f7192423fe522cec39d.png,3218861428992191128,case136,images/715da7a1babf4f7192423fe522cec39d.png,masks/715da7a1babf4f7192423fe522cec39d.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case136.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case136_tumor.png,512,512,train
e1067eb5de73424ea996a4fdaa3a607a.png,16730676290816849944,case185,images/e1067eb5de73424ea996a4fdaa3a607a.png,masks/e1067eb5de73424ea996a4fdaa3a607a.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case185.png,data/raw/BrEaST-Lesions_USG-images_and_masks/case185_tumor.png,512,512,train
